Savage Grace	434417	968805	Dramatization	""	IFC Films	5.7	3838	Not Rated	Drama	4600000	28-May-08	""	""	Based on Book/Short Story	""
Saving Private Ryan	216335085	481635085	Historical Fiction	Steven Spielberg	Dreamworks SKG	8.5	270540	R	Drama	65000000	24-Jul-98	91	169	Original Screenplay	""
S.W.A.T.	116877597	198100000	Contemporary Fiction	""	Sony Pictures	5.9	43260	PG-13	Action	70000000	8-Aug-03	48	117	Based on TV	""
Sideways	71502303	109705641	Contemporary Fiction	Alexander Payne	Fox Searchlight	7.8	69778	R	Drama	17000000	22-Oct-04	97	125	Based on Book/Short Story	""
Shall We Dance?	57887882	118097882	Contemporary Fiction	Peter Chelsom	Miramax	7.6	2192	PG-13	Romantic Comedy	40000000	15-Oct-04	""	106	Remake	""
Secret Window	47958031	92958031	Fantasy	David Koepp	Sony Pictures	6.5	53868	PG-13	Thriller/Suspense	40000000	12-Mar-04	46	96	Based on Book/Short Story	""
Swept Away	598645	598645	Contemporary Fiction	Guy Ritchie	Sony Pictures	3.4	7665	R	Romantic Comedy	10000000	11-Oct-02	5	""	Remake	""
Swimming Pool	10130108	22441323	Contemporary Fiction	""	Focus Features	6.8	19992	R	Thriller/Suspense	7800000	4-Jul-03	84	""	Original Screenplay	""
The Sidewalks of New York	2402459	3100834	Contemporary Fiction	Edward Burns	Paramount Vantage	""	""	R	Comedy	1000000	21-Nov-01	""	""	Original Screenplay	""
Swimfan	28563926	28563926	Contemporary Fiction	""	20th Century Fox	4.6	9577	PG-13	Drama	10000000	6-Sep-02	15	86	Original Screenplay	""
Sweet November	25288103	65754228	Contemporary Fiction	""	Warner Bros.	6	20891	PG-13	Drama	40000000	16-Feb-01	16	120	Remake	""
Sydney White	11892415	12778631	Contemporary Fiction	""	Universal	6.2	9309	PG-13	Comedy	16500000	21-Sep-07	37	107	Traditional/Legend/Fairytale	6828112
Switchback	6504442	6504442	Contemporary Fiction	""	Paramount Pictures	6.1	5141	R	Action	38000000	31-Oct-97	32	""	Original Screenplay	""
Star Wars: The Clone Wars	35161554	68161554	Science Fiction	""	Warner Bros.	5.4	17513	PG	Adventure	8500000	15-Aug-08	19	98	Original Screenplay	22831563
The Sweetest Thing	24430272	44633441	Contemporary Fiction	Roger Kumble	Sony Pictures	4.7	23378	R	Romantic Comedy	43000000	12-Apr-02	25	""	Original Screenplay	""
Six Days, Seven Nights	74339294	164800000	Contemporary Fiction	Ivan Reitman	Walt Disney Pictures	4.7	48	PG-13	Romantic Comedy	80000000	12-Jun-98	37	101	Original Screenplay	""
Sex Drive	8402485	10412485	Contemporary Fiction	""	Summit Entertainment	6.8	26920	R	Comedy	19000000	17-Oct-08	46	""	Based on Book/Short Story	10245880
Sexy Beast	6946056	6946056	Contemporary Fiction	""	Fox Searchlight	7.1	20916	R	Drama	4300000	13-Jun-01	""	""	Original Screenplay	""
Chinjeolhan geumjassi	211667	23471871	""	Chan-wook Park	Tartan Films	7.7	19341	Not Rated	Thriller/Suspense	4500000	5-May-06	""	""	Original Screenplay	""
Synecdoche, New York	3081925	3081925	Contemporary Fiction	""	Sony Pictures Classics	""	""	R	Drama	20000000	24-Oct-08	67	""	Original Screenplay	""
Syriana	50824620	95024620	Contemporary Fiction	""	Warner Bros.	7.1	53265	R	Thriller/Suspense	50000000	23-Nov-05	72	126	Based on Book/Short Story	15415665
Suspect Zero	8712564	8712564	Contemporary Fiction	E. Elias Merhige	Paramount Pictures	5.8	9804	R	Thriller/Suspense	27000000	27-Aug-04	18	""	Original Screenplay	""
Tadpole	2891288	3200241	Contemporary Fiction	Gary Winick	Miramax	6.1	3800	PG-13	Comedy	150000	19-Jul-02	78	""	Original Screenplay	""
Tailor of Panama	13491653	27491653	Historical Fiction	John Boorman	Sony Pictures	""	""	R	Thriller/Suspense	18000000	30-Mar-01	""	""	Based on Book/Short Story	""
Taken	145000989	225461461	Contemporary Fiction	Pierre Morel	20th Century Fox	4.8	1125	PG-13	Thriller/Suspense	25000000	30-Jan-09	""	""	Original Screenplay	67315399
Take the Lead	34742066	65742066	Dramatization	""	New Line	6.5	10015	PG-13	Drama	30000000	1-Apr-06	44	""	Based on Real Life Events	21100670
Talladega Nights: The Ballad of Ricky Bobby	148213377	163013377	Contemporary Fiction	Adam McKay	Sony Pictures	6.4	50407	PG-13	Comedy	73000000	4-Aug-06	72	""	Original Screenplay	84838372
The Talented Mr. Ripley	81292135	81292135	Historical Fiction	Anthony Minghella	Paramount Pictures	7.2	63319	R	Drama	40000000	25-Dec-99	82	139	Based on Book/Short Story	""
Tarnation	592014	1162014	Factual	""	WellSpring	7.1	3847	Not Rated	Documentary	218	6-Oct-04	""	""	Based on Real Life Events	""
Taxman	9871	9871	""	""	""	6.8	520	""	Comedy	3500000	17-Sep-99	""	""	""	""
Thunderbirds	6768055	28231444	Science Fiction	Jonathan Frakes	Universal	4	5397	PG	Adventure	55000000	30-Jul-04	19	""	Based on TV	""
The Best Man	34102780	34572780	Contemporary Fiction	Malcolm D. Lee	Universal	6.1	2019	R	Romantic Comedy	9000000	22-Oct-99	71	120	Original Screenplay	""
Book of Shadows: Blair Witch 2	26421314	47721314	Contemporary Fiction	""	Artisan	4	16122	R	Horror	15000000	27-Oct-00	""	90	Original Screenplay	""
The Cave	15007991	27147991	Science Fiction	""	Sony/Screen Gems	4.8	13025	PG-13	Horror	30000000	26-Aug-05	12	""	Original Screenplay	""
This Christmas	49121934	49778552	Contemporary Fiction	""	Sony/Screen Gems	5.4	3351	PG-13	Drama	13000000	21-Nov-07	55	118	Original Screenplay	17922664
The Core	31111260	74132631	Science Fiction	Jon Amiel	Paramount Pictures	5.3	27375	PG-13	Action	85000000	28-Mar-03	42	133	Original Screenplay	""
The Thomas Crown Affair	69304264	124304264	Contemporary Fiction	John McTiernan	MGM	6.7	37692	R	Drama	48000000	6-Aug-99	67	111	Remake	""
The Damned United	449865	4054204	Dramatization	Tom Hooper	Sony Pictures Classics	7.5	7560	R	Drama	6400000	9-Oct-09	94	97	Based on Factual Book/Article	""
The Tale of Despereaux	50877145	88717945	Kids Fiction	Sam Fell	Universal	6.1	7460	G	Adventure	60000000	19-Dec-08	55	93	Based on Book/Short Story	26233404
Team America: World Police	32774834	50274834	Contemporary Fiction	Trey Parker	Paramount Pictures	7.3	58763	R	Comedy	20000000	15-Oct-04	""	98	Original Screenplay	""
Tea with Mussolini	14395874	14395874	Dramatization	Franco Zeffirelli	MGM	6.7	5435	PG	Drama	14000000	14-May-99	67	116	Based on Real Life Events	""
Tears of the Sun	43632458	85632458	Contemporary Fiction	Antoine Fuqua	Sony Pictures	6.4	34304	R	Action	75000000	7-Mar-03	34	121	Original Screenplay	""
The Big Tease	185577	185577	""	""	Warner Bros.	6.1	1610	R	Comedy	4000000	28-Jan-00	""	""	Original Screenplay	""
Not Another Teen Movie	37882551	62401343	Contemporary Fiction	""	Sony Pictures	5.5	36678	R	Comedy	15000000	14-Dec-01	28	89	Original Screenplay	""
Teeth	347578	2300349	Fantasy	""	Roadside Attractions	5.5	18	R	Comedy	2000000	18-Jan-08	""	""	Original Screenplay	""
Bridge to Terabithia	82234139	136934139	Fantasy	""	Walt Disney Pictures	7.4	34482	PG	Drama	25000000	16-Feb-07	85	95	Based on Book/Short Story	41383048
Terminator 3: Rise of the Machines	150358296	433058296	Science Fiction	Jonathan Mostow	Warner Bros.	6.6	107667	R	Action	170000000	1-Jul-03	""	109	Original Screenplay	""
Terminator Salvation: The Future Begins	125322469	371628539	Science Fiction	Joseph McGinty Nichol	Warner Bros.	""	""	PG-13	Action	200000000	21-May-09	""	116	Original Screenplay	28434778
Transformers	319246193	708272592	Science Fiction	Michael Bay	Paramount Pictures	7.3	197131	PG-13	Action	151000000	3-Jul-07	57	140	Based on TV	290787166
Transformers: Revenge of the Fallen	402111870	836303693	Science Fiction	Michael Bay	Paramount Pictures	6	95786	PG-13	Action	210000000	24-Jun-09	20	149	Based on TV	217509899
The Goods: Live Hard, Sell Hard	15122676	15122676	Contemporary Fiction	Neal Brennan	Paramount Vantage	""	""	R	Comedy	10000000	14-Aug-09	26	89	Original Screenplay	""
The Greatest Game Ever Played	15331289	15425073	Dramatization	Bill Paxton	Walt Disney Pictures	7.3	7876	PG	Drama	25000000	30-Sep-05	62	""	Based on Book/Short Story	37687804
The Ghost Writer	15541549	63241549	Contemporary Fiction	Roman Polanski	Summit Entertainment	7.6	22875	PG-13	Thriller/Suspense	45000000	19-Feb-10	84	""	Based on Book/Short Story	3354366
Joheunnom nabbeunnom isanghannom	128486	42226657	Historical Fiction	""	""	7.4	5548	""	Action	10000000	23-Apr-10	""	""	Original Screenplay	""
The Beach	39778599	39778599	Contemporary Fiction	Danny Boyle	20th Century Fox	4.5	229	R	Drama	50000000	11-Feb-00	19	119	Based on Book/Short Story	""
The Box	15051977	26341896	Fantasy	Richard Kelly	Warner Bros.	6.8	418	PG-13	Thriller/Suspense	25000000	6-Nov-09	45	""	Based on Book/Short Story	3907625
The Wild Thornberrys	40108697	60694737	Kids Fiction	""	Paramount Pictures	6.7	1104	PG	Adventure	25000000	20-Dec-02	""	85	Based on TV	""
Bug	7006708	7006708	Contemporary Fiction	William Friedkin	Lionsgate	6	14164	R	Drama	4000000	25-May-07	""	""	Based on Play	1251654
They	12840842	12840842	Contemporary Fiction	""	Miramax/Dimension	4.6	6550	PG-13	Horror	17000000	27-Nov-02	37	""	Original Screenplay	""
The Eye	31418697	56706727	Fantasy	""	Lionsgate	5.3	17304	PG-13	Thriller/Suspense	12000000	1-Feb-08	22	""	Remake	12319404
The Fog	29511112	37048526	Contemporary Fiction	Rupert Wainwright	Sony Pictures	3.3	15760	PG-13	Horror	18000000	14-Oct-05	5	101	Remake	""
The Thin Red Line	36400491	36400491	Dramatization	Terrence Malick	20th Century Fox	7.5	60966	R	Drama	52000000	23-Dec-98	78	166	Based on Book/Short Story	""
Thirteen Days	34566746	66554547	Dramatization	Roger Donaldson	New Line	7.3	23578	PG-13	Drama	80000000	25-Dec-00	82	145	Based on Real Life Events	""
The Kid	69688384	69688384	Contemporary Fiction	Jon Turteltaub	Walt Disney Pictures	5.9	14927	PG	Comedy	65000000	7-Jul-00	49	104	Original Screenplay	""
The Man	8330720	10393696	Contemporary Fiction	Les Mayfield	New Line	5.4	9356	PG-13	Comedy	20000000	9-Sep-05	11	""	Original Screenplay	""
House on Haunted Hill	40846082	40846082	Contemporary Fiction	William Malone	Warner Bros.	5.2	22795	R	Horror	19000000	29-Oct-99	25	96	Original Screenplay	""
The One	43905746	43905746	Science Fiction	James Wong	Sony Pictures	5.6	24416	PG-13	Action	49000000	2-Nov-01	13	87	Original Screenplay	""
Gwoemul	2201923	89006691	Science Fiction	""	Magnolia Pictures	7.1	26783	R	Action	12000000	9-Mar-07	""	""	Original Screenplay	""
Thr3e	1008849	1060418	Contemporary Fiction	""	The Bigger Picture	5	2825	PG-13	Thriller/Suspense	2400000	5-Jan-07	5	""	Based on Book/Short Story	""
Three to Tango	10570375	10570375	Contemporary Fiction	""	Warner Bros.	5.8	11148	PG-13	Romantic Comedy	20000000	22-Oct-99	28	""	Original Screenplay	""
The Thirteenth Floor	11810854	11810854	Science Fiction	""	Sony Pictures	6.7	19939	R	Thriller/Suspense	16000000	28-May-99	28	""	Based on Book/Short Story	""
The 13th Warrior	32698899	61698899	Fantasy	John McTiernan	Walt Disney Pictures	6.3	36151	R	Action	125000000	27-Aug-99	33	103	Based on Book/Short Story	""
The Tuxedo	50586000	50586000	Science Fiction	""	Dreamworks SKG	5	19370	PG-13	Action	60000000	27-Sep-02	22	99	Original Screenplay	""
The Tigger Movie	4554533	55159800	Kids Fiction	""	Walt Disney Pictures	6	2986	G	Adventure	20000000	11-Feb-00	61	77	Spin-Off	""
Timeline	19480739	26703184	Science Fiction	Richard Donner	Paramount Pictures	5.3	19318	PG-13	Adventure	80000000	26-Nov-03	11	""	Based on Book/Short Story	""
The Adventures of Tintin: Secret of the Unicorn	0	0	Contemporary Fiction	Steven Spielberg	Paramount Pictures	""	""	""	Adventure	130000000	23-Dec-11	""	""	Based on Comic/Graphic Novel	""
Thirteen	4601043	6302406	Contemporary Fiction	Catherine Hardwicke	Fox Searchlight	7	31482	R	Drama	2000000	20-Aug-03	""	""	Original Screenplay	""
Titan A.E.	22751979	36751979	Science Fiction	Don Bluth	20th Century Fox	6.4	22286	PG	Adventure	75000000	16-Jun-00	51	95	Original Screenplay	""
Titanic	600788188	1842879955	Historical Fiction	James Cameron	Paramount Pictures	7.4	240732	PG-13	Thriller/Suspense	200000000	19-Dec-97	82	194	Original Screenplay	""
The Kids Are All Right	20553799	20553799	Contemporary Fiction	""	Focus Features	7.8	3093	R	Comedy	4000000	9-Jul-10	96	""	Original Screenplay	""
The League of Extraordinary Gentlemen	66465204	179265204	Super Hero	Stephen Norrington	20th Century Fox	5.5	50710	PG-13	Adventure	78000000	11-Jul-03	17	110	Based on Comic/Graphic Novel	""
The Time Machine	56684819	98983590	Science Fiction	""	Dreamworks SKG	5.6	32465	PG-13	Adventure	80000000	8-Mar-02	28	96	Based on Book/Short Story	""
Tomcats	13558739	13558739	Contemporary Fiction	""	Sony Pictures	4.9	9505	R	Comedy	11000000	30-Mar-01	15	""	Original Screenplay	""
The Mist	25593755	54777490	Science Fiction	Frank Darabont	MGM	7.4	76830	R	Horror	13000000	21-Nov-07	73	127	Based on Book/Short Story	29059367
TMNT	54149098	95009888	Science Fiction	""	Warner Bros.	6.6	26178	PG	Action	35000000	23-Mar-07	""	88	Based on Comic/Graphic Novel	30836109
Tomorrow Never Dies	125304276	339504276	Contemporary Fiction	Roger Spottiswoode	MGM	6.4	46650	PG-13	Action	110000000	19-Dec-97	55	119	Based on Book/Short Story	""
The Royal Tenenbaums	52353636	71430876	Contemporary Fiction	Wes Anderson	Walt Disney Pictures	7.6	82349	R	Black Comedy	28000000	14-Dec-01	79	110	Original Screenplay	""
Lara Croft: Tomb Raider: The Cradle of Life	65653758	156453758	Contemporary Fiction	Jan De Bont	Paramount Pictures	5.2	32832	PG-13	Adventure	90000000	25-Jul-03	""	117	Based on Game	""
Lara Croft: Tomb Raider	131144183	274644183	Contemporary Fiction	Simon West	Paramount Pictures	5.4	55582	PG-13	Adventure	94000000	15-Jun-01	""	101	Based on Game	""
The Day After Tomorrow	186740799	544272402	Science Fiction	Roland Emmerich	20th Century Fox	6.3	92241	PG-13	Adventure	125000000	28-May-04	46	124	Original Screenplay	""
Topsy Turvy	6201757	6201757	Dramatization	Mike Leigh	USA Films	7.1	6215	R	Musical	20000000	17-Dec-99	""	""	Based on Real Life Events	""
Torque	21176322	46176322	Contemporary Fiction	""	Warner Bros.	3.5	12986	PG-13	Action	40000000	16-Jan-04	23	""	Original Screenplay	""
The Others	96522687	209947037	Historical Fiction	""	Miramax	7.8	86091	PG-13	Horror	17000000	10-Aug-01	84	104	Original Screenplay	""
The Town	30980607	33180607	Contemporary Fiction	Ben Affleck	Warner Bros.	8.7	493	R	Drama	37000000	17-Sep-10	84	123	Based on Book/Short Story	""
Toy Story 2	245852179	484966906	Kids Fiction	John Lasseter	Walt Disney Pictures	8	119357	G	Adventure	90000000	19-Nov-99	100	92	Original Screenplay	""
Toy Story 3	410640665	1046340665	Kids Fiction	""	Walt Disney Pictures	8.9	67380	G	Adventure	200000000	18-Jun-10	99	102	Original Screenplay	""
The Taking of Pelham 123	65452312	148989667	Contemporary Fiction	Tony Scott	Sony Pictures	6.5	33452	R	Action	110000000	12-Jun-09	""	106	Remake	23048229
Treasure Planet	38120554	91800000	Kids Fiction	""	Walt Disney Pictures	6.6	12099	PG	Adventure	100000000	27-Nov-02	69	96	Based on Book/Short Story	""
Traffic	124107476	208300000	Contemporary Fiction	Steven Soderbergh	USA Films	7.8	85759	R	Drama	48000000	27-Dec-00	91	147	Based on TV	""
Thomas and the Magic Railroad	15911332	15911332	Fantasy	""	Destination Films	2.7	1613	G	Adventure	19000000	26-Jul-00	19	""	Based on Book/Short Story	""
Training Day	76261036	104505362	Contemporary Fiction	Antoine Fuqua	Warner Bros.	7.6	82057	R	Drama	45000000	5-Oct-01	72	122	Original Screenplay	""
Traitor	23530831	27664173	Contemporary Fiction	""	Overture Films	7.1	22468	PG-13	Thriller/Suspense	22000000	27-Aug-08	61	113	Original Screenplay	13547082
Trapped	6916869	6916869	Contemporary Fiction	""	Sony Pictures	6	10685	R	Thriller/Suspense	30000000	20-Sep-02	18	""	Based on Book/Short Story	""
The Ring	129094024	249094024	Contemporary Fiction	Gore Verbinski	Dreamworks SKG	5.5	589	PG-13	Horror	48000000	18-Oct-02	71	115	Remake	""
Trippin'	9017070	9017070	Contemporary Fiction	""	October Films	4.6	673	R	Comedy	3000000	12-May-99	8	""	Original Screenplay	""
Star Trek	257730019	385680447	Science Fiction	J.J. Abrams	Paramount Pictures	8.2	134187	PG-13	Adventure	140000000	8-May-09	94	""	Based on TV	98317480
The Terminal	77073959	218673959	Dramatization	Steven Spielberg	Dreamworks SKG	7.1	79803	PG-13	Drama	75000000	18-Jun-04	60	128	Based on Real Life Events	""
Transamerica	9015303	15151744	Contemporary Fiction	""	Weinstein Co.	7.6	19343	R	Drama	1000000	2-Dec-05	76	""	Original Screenplay	3927958
The Transporter 2	43095856	85095856	Contemporary Fiction	Louis Leterrier	20th Century Fox	6.6	51005	PG-13	Action	32000000	2-Sep-05	""	""	Original Screenplay	""
The Transporter	25296447	43928932	Contemporary Fiction	Corey Yuen	20th Century Fox	6.6	51005	PG-13	Action	21000000	11-Oct-02	53	92	Original Screenplay	""
The Road	8114270	23914270	Science Fiction	""	Weinstein Co.	7.5	39124	R	Drama	25000000	25-Nov-09	75	""	Based on Book/Short Story	6599387
Tropic Thunder	110461307	188163455	Contemporary Fiction	Ben Stiller	Paramount Pictures	7.2	104839	R	Comedy	90000000	13-Aug-08	83	106	Original Screenplay	50387300
Troy	133298577	497398577	Historical Fiction	Wolfgang Petersen	Warner Bros.	7	129575	R	Action	150000000	14-May-04	54	163	Based on Book/Short Story	""
xXx	141930000	267200000	Contemporary Fiction	Rob Cohen	Sony Pictures	5.5	52636	PG-13	Action	70000000	9-Aug-02	48	124	Original Screenplay	""
Ta Ra Rum Pum	872643	9443864	Contemporary Fiction	""	Yash Raj Films	5.1	1051	Not Rated	Comedy	7400000	27-Apr-07	67	""	Original Screenplay	""
The Truman Show	125618201	248400000	Contemporary Fiction	Peter Weir	Paramount Pictures	8	156346	PG	Drama	60000000	5-Jun-98	95	102	Original Screenplay	""
Trust the Man	1530535	2548378	Contemporary Fiction	""	Fox Searchlight	5.8	5262	R	Comedy	9000000	18-Aug-06	27	""	Original Screenplay	""
Where the Truth Lies	872142	1415656	""	Atom Egoyan	ThinkFilm	6.6	8951	Not Rated	Drama	25000000	14-Oct-05	41	""	Based on Book/Short Story	""
Tarzan	171091819	448191819	Historical Fiction	Kevin Lima	Walt Disney Pictures	6.9	26871	G	Adventure	145000000	16-Jun-99	88	88	Based on Book/Short Story	""
The Secret in Their Eyes	6374789	6374789	""	""	Sony Pictures Classics	""	""	R	Drama	3500000	16-Apr-10	""	""	""	""
Tsotsi	2912606	9879971	Contemporary Fiction	Gavin Hood	Miramax	7.4	13167	R	Drama	3000000	24-Feb-06	""	""	Based on Book/Short Story	""
Teacher's Pet: The Movie	6491969	6491969	Kids Fiction	""	Walt Disney Pictures	""	""	PG	Comedy	10000000	16-Jan-04	""	""	Based on TV	""
The Time Traveler's Wife	63414846	98666635	Science Fiction	""	Warner Bros.	7.1	23908	PG-13	Drama	39000000	14-Aug-09	37	""	Based on Book/Short Story	19814283
The Touch	0	5918742	""	""	Miramax	4.5	1031	PG-13	""	20000000	31-Mar-04	""	""	""	""
Tuck Everlasting	19161999	19344615	Kids Fiction	Jay Russell	Walt Disney Pictures	6.5	6639	PG	Drama	15000000	11-Oct-02	61	""	Based on Book/Short Story	""
Thumbsucker	1328679	1919197	Contemporary Fiction	""	Sony Pictures Classics	6.7	12109	R	Comedy	4000000	16-Sep-05	70	""	Based on Book/Short Story	""
Turbulence	11532774	11532774	Contemporary Fiction	""	MGM	4.5	5147	R	Thriller/Suspense	55000000	10-Jan-97	17	""	Original Screenplay	""
Turistas	7027762	14321070	Contemporary Fiction	""	20th Century Fox	6.9	83	R	Thriller/Suspense	10000000	1-Dec-06	""	89	Original Screenplay	3507046
The Wash	10097096	10097096	Contemporary Fiction	""	Lionsgate	3.6	3095	R	Comedy	4000000	14-Nov-01	8	""	Original Screenplay	""
Two Girls and a Guy	2057193	2315026	Contemporary Fiction	James Toback	Fox Searchlight	5.6	3722	R	Drama	1000000	24-Apr-98	""	""	Original Screenplay	""
The Wild	37384046	99384046	Contemporary Fiction	""	Walt Disney Pictures	5.4	8498	G	Adventure	80000000	14-Apr-06	19	""	Original Screenplay	43063958
Twilight	15055091	15055091	Contemporary Fiction	""	Paramount Pictures	6.1	4840	R	Drama	20000000	6-Mar-98	60	""	Original Screenplay	""
Twisted	25195050	40119848	Contemporary Fiction	Philip Kaufman	Paramount Pictures	4.8	83	R	Thriller/Suspense	50000000	27-Feb-04	2	97	Original Screenplay	""
The Twilight Saga: New Moon	296623634	702623634	Fantasy	Chris Weitz	Summit Entertainment	""	""	PG-13	Drama	50000000	20-Nov-09	28	130	Based on Book/Short Story	162665819
